sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code
train-024740,train,노년,남성,재정,만성질환 무,슬픔,후회되는,SAD,힘들게 빚을 갚았는데 공부를 하지 못한 내가 너무 후회되고 슬퍼. 초등학교 졸업하자마자 돈 벌기 시작해서 공부를 하지 못했어. 너무 후회돼. 강의를 신청해서 영어회화 공부를 해보려고 해.,Pro_10874,Pro_10874_00035,E23,S13_D02
train-040276,train,노년,여성,"건강,죽음",만성질환 무,상처,"가난한, 불우한",SAD,벌써 치매라니 어쩌면 좋아. 친구 아들의 전화를 받았는데 친구를 찾고 있어. 친구가 치매인데 없어졌다고 찾고 있어. 완치가 없는 병인데 어쩌지. 정말 걱정이야. 없어진 친구도 빨리 찾아야겠네.,Pro_12216,Pro_12216_00020,E45,S11_D02
train-009352,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,"가난한, 불우한",SAD,노후준비를 아무리 해도 부족한 거 같아. 자꾸 비교하게 되고 그러면서 상대적 박탈감 때문에 힘들어. 항상 지금 이 상태에 만족하지 못하고 나만 불쌍하다 생각하는 거니까 끝이 없겠지.,Pro_08736,Pro_08736_00003,E45,S08_D02
train-047730,train,청소년,남성,가족관계,해당없음,슬픔,우울한,SAD,부모님이 재혼하시고 친구들이랑 좀 멀어진 것 같아. 울고 싶은 심정이야. 아빠가 억지로 새엄마와 시간을 보내게 하셔서 친구들과 보내던 시간이 없어졌어. 멀어진 거리를 좁힐 수 있도록 내가 먼저 다가가야겠어.,Pro_00075,Pro_00075_00029,E24,S01_D02
train-018652,train,노년,남성,"건강,죽음",만성질환 무,상처,"가난한, 불우한",SAD,자식도 아내도 없이 좁은 단칸방에서 늙어가는 내 삶이 너무 처량하고 불쌍한 것 같아. 지금은 그래도 조금이나마 젊으니 괜찮지만 앞으로 나이가 더 들면 이런 환경에서 내가 어떻게 지낼 수 있을지. 돈벼락을 맞지 않는 이상 나는 그냥 이렇게 죽을 때까지 가난에 허우적거리며 눈 감아야 할 것 같아.,Pro_10656,Pro_10656_00008,E45,S11_D02
train-028492,train,노년,여성,대인관계,만성질환 무,슬픔,염세적인,SAD,시아버님은 올해 구십 이 세셔. 아버님은 뜻이 잘 맞는 할머니를 만나셔서 사시는데 자식들이 오는 것도 원치 않아 이렇게 지내고 있어. 염세적인 분이셨어. 군인 출신이라 복종하길 원하셨고 자기중심적이라 함께 지내기 어려웠지.,Pro_11357,Pro_11357_00007,E26,S04_D02
train-021221,train,중년,남성,"직장, 업무 스트레스",해당없음,분노,좌절한,SAD,지속적으로 낸 아이디어들이 계속 보류되니까 좌절감에 더 이상 아이디어를 내지 않게 되네. 차라리 아이디어가 별로라고 말을 하든가. 가만히 다 들어놓고는 왜 반응이 없는지 원. 아이디어가 보류되지 않도록 기똥찬 아이디어를 하나 생각해내야겠어.,Pro_07383,Pro_07383_00021,E12,S10_D02
train-036520,train,청소년,남성,학업 및 진로,해당없음,슬픔,실망한,SAD,오늘 내가 지원하려던 학과 비전이 별로라는 걸 들었어. 모르겠어. 아직 생각 중이야. 이제부터 뭐해 먹고 살지 갑갑해.,Pro_00192,Pro_00192_00017,E21,S02_D02
train-006428,train,청년,남성,"진로,취업,직장",해당없음,당황,고립된,SAD,나 요즘 회사 다니는 게 너무 싫어. 회사에서 나를 안 좋게 보는 상사가 있거든. 나도 잘해보려고 노력은 하지만 관계가 좋아지지 않는 거 같아.,Pro_03822,Pro_03822_00003,E51,S06_D02
train-027897,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,마비된,SAD,회사 안에서 내가 제일 이 직무를 모른다는 생각이 들어서 슬퍼. 아무리 생각해도 우리 회사에서 내 업무 능력이 제일 떨어지는 것 같아. 직장 상사 분들께 더 많이 질문하면서 업무 능력을 키우고 노력하면 나아질 거야.,Pro_08956,Pro_08956_00014,E25,S10_D02
train-001227,train,청년,남성,대인관계,해당없음,당황,죄책감의,SAD,부장님에게 큰 실수를 한 것 같아서 괴로워. 화장실에서 전화로 부장님 험담을 하다가 부장님과 마주쳐 버렸어. 조심했어야 하는데 내 실수야. 후회막급이야.,Pro_03586,Pro_03586_00030,E55,S04_D02
train-026242,train,청년,여성,대인관계,해당없음,슬픔,눈물이 나는,SAD,친구 결혼식에서 너무 울었어. 친구 아버지가 돌아가셔서 결혼식을 못 보셨거든. 하늘에서 보고 계시지 않을까 생각이 들어서 괜히 눈물이 나더라고.,Pro_05118,Pro_05118_00037,E27,S04_D02
train-026840,train,청년,여성,대인관계,해당없음,슬픔,낙담한,SAD,친구가 알선을 해 준 회사에 입사했는데 내가 맡은 일이 친구에게 들었던 게 아니라 낙담스러워. 응. 친구는 전 직장의 경험을 살릴 수 있다 했는데 막상 입사했더니 아니야. 일단 입사했으니 친구 입장을 생각해서 삼 개월만 견디고 이직해야겠어.,Pro_05119,Pro_05119_00075,E28,S04_D02
train-042962,train,청소년,여성,학업 및 진로,해당없음,슬픔,후회되는,SAD,학원에 다니지 않아서 친구들의 성적을 못 따라가는 나 자신이 안타까워. 친구들을 보다 보면 나만 공부를 못하는 것 같아서 슬퍼져. 혼자 하는 만큼 더 열심히 해야 할 것 같아.,Pro_01754,Pro_01754_00047,E23,S02_D02
train-023657,train,중년,여성,건강,해당없음,슬픔,비통한,SAD,이십 대 때부터 운동을 해 왔는데 병에 걸렸어. 항상 건강에 유의하고 열심히 운동도 했는데 말이야. 일단 병을 잘 치유하고 몸 관리도 더 열심히 해야겠어.,Pro_08833,Pro_08833_00026,E22,S09_D02
train-013481,train,청년,여성,"연애,결혼,출산",해당없음,상처,충격 받은,SAD,남자친구가 나에게 숨겨둔 애인이 있었다는 사실을 알게 되어서 너무 충격적이고 슬퍼. 난 남자친구를 너무 믿었는데 한 순간에 배신을 당한 것 같아서 너무 슬프고 힘들어. 그 사람을 잊고 새로운 사랑을 찾아야겠어.,Pro_05255,Pro_05255_00014,E44,S05_D02
train-008927,train,청년,남성,대인관계,해당없음,당황,죄책감의,SAD,너무 화가 나서 부하직원에게 소리쳤는데 죄책감이 들어. 아끼는 직원인데 너무 심하게 대해서 미안하네. 밥이라도 같이 먹으면서 이야기해 봐야겠어.,Pro_03586,Pro_03586_00024,E55,S04_D02
train-034316,train,청소년,남성,학교폭력/따돌림,해당없음,상처,희생된,SAD,내 가장 친한 친구가 내 말을 믿어주질 않고 심지어 다른 애들이랑 같이 따돌렸어. 힘들어. 내가 친한 친구를 뒤에서 욕했다는 소문이 생겼어. 나는 분명히 한 적이 없는데 너무 억울해. 친구와 단둘이 진솔한 얘기를 해보자고 요청해봐야겠어.,Pro_00337,Pro_00337_00004,E46,S03_D02
train-016508,train,노년,남성,재정,만성질환 유,슬픔,실망한,SAD,일자리를 구해서 기뻐하는 기분을 느끼기도 전에 벌써 그만 두라고 해서 슬퍼. 얼마 되지도 않았는데 벌써 그만 두라는 소리를 들으니 내가 정말 못나 보이네. 친구들을 만나서 얘기를 하면서 속상한 마음을 달래야겠어.,Pro_10812,Pro_10812_00006,E21,S13_D01
train-010604,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,다른 직장 동료들과 비교해 보면 내 능력이 형편없다는 생각이 들어. 프레젠테이션 능력이 떨어지는 것 같아. 나는 프레젠테이션을 할 때마다 떨려서 말을 더듬거든. 말 잘하는 방법에 대한 내용이 있는 책을 읽는 중이야.,Pro_05385,Pro_05385_00023,E54,S06_D02
train-045660,train,중년,여성,"대인관계(부부, 자녀)",해당없음,슬픔,후회되는,SAD,한평생 내가 뭐 그렇게 크게 바란 것도 없는데 무슨 죄를 지었는지 나 암이라네. 슬프지. 식구들만 바라보고 정작 나는 누가 챙겨주나 싶고 또 애들이 걱정할까 염려도 되고. 나도 돌봄 좀 받아야지. 요즘 암은 치료만 잘하면 된다니까 이 기회에 가족들 위로도 받고.,Pro_08594,Pro_08594_00054,E23,S07_D02
train-000931,train,청소년,여성,학교폭력/따돌림,해당없음,상처,괴로워하는,SAD,따돌림당하는 걸 부모님께 이야기했는데도 진지하게 들어주시질 않아서 상처야. 따돌림당하는 것도 괴로운데 부모님의 태도까지 나를 괴롭게 해. 부모님께 다시 한번 말씀드려 보고 이번엔 선생님께도 이 문제를 상담해 봐야겠어.,Pro_01899,Pro_01899_00010,E48,S03_D02
train-016191,train,노년,여성,재정,만성질환 무,상처,괴로워하는,SAD,가까웠던 김 영감이 나한테 사기 쳤다는 것을 이제 알게 되었어. 너무 화가나. 천만 원 사기를 당했는데 살면서 두 번이나 당해서 더 놀라고 나 자신한테 화가나. 그때에는 지인 중에 변호사가 있어서 해결하는데 많은 도움을 받았어. 이번에도 연락을 해봐야겠어.,Pro_12459,Pro_12459_00001,E48,S13_D02
train-039870,train,노년,남성,대인관계,만성질환 무,당황,고립된,SAD,요즘 너무 힘들어. 정신이 오락가락해. 간단한 것도 자주 잊어버려. 맞아. 가족들도 나 때문에 힘들어하는 것 같아.,Pro_09822,Pro_09822_00017,E51,S04_D02
train-022078,train,청년,남성,"연애,결혼,출산",해당없음,상처,괴로워하는,SAD,또 공무원 시험에서 떨어져서 너무 괴로워. 나를 지지해준 여자 친구를 볼 면목이 없어. 내가 너무 한심한 인간 같아. 여자 친구와 헤어질까 생각 중이야. 더 이상 그녀를 힘들게 하고 싶지 않아.,Pro_03699,Pro_03699_00009,E48,S05_D02
train-027353,train,청소년,여성,학업 및 진로,해당없음,슬픔,마비된,SAD,요즘 삶이 하나도 재미가 없어. 내가 기계인지 사람인지 잘 모르겠어. 학교 갔다가 학원 갔다 오면 무슨 이미 하루가 끝나. 내 삶이 없는 것 같아. 공부하는 것도 좋지만. 가끔은 놀러 가거나 휴식을 가져야 할 것 같아.,Pro_01756,Pro_01756_00022,E25,S02_D02
train-011723,train,청년,여성,"연애,결혼,출산",해당없음,상처,고립된,SAD,남자친구랑 헤어졌어. 취미나 식성이 맞아서 좋았는데 아쉬워. 그리고 이제 혼자 지내야 하니 외롭기도 하고.,Pro_05254,Pro_05254_00010,E43,S05_D02
train-036834,train,청소년,여성,학업 및 진로,해당없음,슬픔,비통한,SAD,요새 학교에서 진로 상담을 하고 있어. 내가 아이돌이 되고 싶다고 했더니 선생님께서 공부를 포기 한 거냐며 혼을 내셨어. 난 그게 아닌데 억울해서 눈물이 나더라.,Pro_01753,Pro_01753_00027,E22,S02_D02
train-031339,train,청소년,남성,학업 및 진로,해당없음,당황,외로운,SAD,혼자 매일 도서실에서 공부를 하니깐 외롭다. 코로나로 학교 친구들도 못보고 외로워. 앞으로 진로도 고민되고. 선생님을 찾아가볼까?,Pro_00224,Pro_00224_00015,E53,S02_D02
train-024202,train,노년,남성,재정,만성질환 유,슬픔,후회되는,SAD,조금이라도 더 젊을 때부터 미리 재테크를 알아보고 준비했다면 하는 후회가 드네. 노후자금이 부족하지는 않는데 아내와 내가 지금보다 더 아프게 되면 부족해질 것 같아서. 앞으로 최대한 치료 잘 받고 건강관리에 신경을 더 많이 써야겠어.,Pro_10814,Pro_10814_00007,E23,S13_D01
train-044839,train,청년,남성,"진로,취업,직장",해당없음,슬픔,마비된,SAD,몸이 불편하니 남들보다 공부가 뒤처지는 거 같아 스트레스받아. 나는 최선을 다해 노력하고 있는데 힘에 부쳐서 슬프네. 남들보다 더 조금 자고 노력하면 되지 않을까?,Pro_03796,Pro_03796_00011,E25,S06_D02
train-004109,train,중년,여성,건강,해당없음,분노,좌절한,SAD,나 갑상샘에 물혹이 무척 많대. 암은 아니라지만 그래도 망가진 몸 때문인지 기운이 안 나. 그래. 나도 알아. 그런데 평생 약을 먹어야 조절이 된다니 눈앞이 캄캄해.,Pro_08823,Pro_08823_00005,E12,S09_D02
train-004449,train,중년,남성,"재정,은퇴,노후준비",해당없음,당황,고립된,SAD,친구들은 노후준비를 단단히 해놓은 모양인데 난 벌어놓은 게 없으니 걱정이야. 다들 주식투자다 뭐다 준비를 단단히 해놓았더군. 나도 적은 돈이지만 은행에 가서 투자에 대한 상담을 받아봐야겠어. 내가 투자에 대해 아는 게 별로 없어서 말이야.,Pro_07182,Pro_07182_00014,E51,S08_D02
train-049431,train,노년,남성,대인관계,만성질환 무,상처,배신당한,SAD,자식들이 와서 얘기하는 단어들이 어려워서 무슨 뜻인지 모르겠더라고. 나만 소외된 것 같아. 어떤 때는 애들이 일부러 내가 못 알아듣게 말하는 것 같기도 해. 그동안 자식들에게 너무 무뚝뚝하게 대했던 것 같아. 편안한 관계가 되도록 노력해야겠어.,Pro_09813,Pro_09813_00053,E42,S04_D02
train-041259,train,노년,남성,"건강,죽음",만성질환 무,당황,외로운,SAD,요즘 살수록 점점 두려워. 자꾸 좌절하게 되네. 최근 건강검진에 평소 안 좋았던 증상이 심각하다고 나타났어. 사업에 실패해서 노후자금이 없는 상태라서 막일을 하고 있었는데 너무 막막하네.,Pro_10664,Pro_10664_00045,E53,S11_D02
train-031284,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,슬픔,SAD,내가 벌써 은퇴를 생각해야 하는 나이가 되었다니 슬프네. 노후준비라도 충분히 되어 있으면 덜 걱정될 것 같은데.,Pro_08711,Pro_08711_00006,E20,S08_D02
train-020487,train,중년,여성,건강,해당없음,슬픔,낙담한,SAD,아침에 일어날 때마다 몸이 아파. 몸에 이상이 있을까 봐 두려워. 병원에서 진료를 받고 건강관리를 해야겠어.,Pro_08839,Pro_08839_00011,E28,S09_D02
train-020486,train,청소년,남성,학업 및 진로,해당없음,당황,외로운,SAD,다 같이 공부하는 게 좋은데 그렇게 못 하게 해서 외로워. 친구들이랑 수다도 떨면 좋을 텐데. 친구들에게 화상 통화를 해보자고 해야겠다.,Pro_00224,Pro_00224_00006,E53,S02_D02
train-046340,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,비통한,SAD,직업군인으로서 더 높은 계급을 달 수 있는데 가족들은 퇴직을 원해서 슬퍼. 다퉈서 속상해. 내 마음을 몰라주니까 불행한 것 같고 매우 슬퍼. 가족들에게 내 계획을 자세히 말하고 믿음을 줄 거야.,Pro_07033,Pro_07033_00031,E22,S07_D02
train-005838,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,눈물이 나는,SAD,이제 곧 출산을 앞두고 있는데. 내 삶은 여기서 끝인가 하는 생각이 들어서 눈물이나. 아이로 인해 나의 몸도 보잘것없이 뚱뚱해졌고 내 모습 자체가 싫어. 아이를 낳으면 내 인생 끝인 것 같은 생각이 계속 들어.,Pro_05238,Pro_05238_00049,E27,S05_D02
train-049287,train,청년,남성,"진로,취업,직장",해당없음,당황,외로운,SAD,조현병 때문에 취업이 안 되고 있어. 너무 절망적이야. 영원히 취직이 안 될 거 같아. 내 미래는 정말 없는 걸까? 병원에 가서 전문적으로 치료를 받아야겠어. 장애가 나아지면 다시 도전해볼 거야.,Pro_03824,Pro_03824_00020,E53,S06_D02
train-026047,train,청년,여성,대인관계,해당없음,슬픔,슬픔,SAD,호우 피해 지역에 가서 봉사활동을 하고 왔는데 너무 마음이 아프더라. 내가 생각한 것보다 침수피해가 크더라고. 생활 터전을 잃은 지역 분들의 슬픈 표정을 보니 나도 마음이 무겁더라고. 내가 도울 수 있는 방법이 있을지 찾아봐야겠어.,Pro_05111,Pro_05111_00062,E20,S04_D02
