sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,relabel_reason
train-010712,train,청소년,여성,학업 및 진로,해당없음,당황,부끄러운,ANXIOUS,이번 중간고사에서 수학 점수를 너무 안 좋게 받았어. 열심히 노력했는데. 다음 시험에는 날 믿어 준 사람들에게 뭔가를 보여 주고 싶어.,Pro_01787,Pro_01787_00038,E56,S02_D02,
train-014776,train,청소년,여성,가족관계,해당없음,기쁨,만족스러운,HAPPY,아빠는 주말마다 맛있는 요리를 해주셔서 너무 좋아. 응. 나도 아빠 같은 남자를 만나고 싶어. 남자를 사귀게 되면 어떤 가정에서 자라왔고 어떤 가정을 만들고 싶은지 가치관을 물어볼 거야.,Pro_01675,Pro_01675_00014,E64,S01_D02,
train-021988,train,청년,남성,대인관계,해당없음,기쁨,신이 난,HAPPY,아르바이트 사장님이 내가 일을 잘한다고 보너스를 주셨어. 너무 기쁘고 신나. 응. 너무 신나고 고마운데 사장님께 어떻게 표현을 해야 할지 모르겠어. 글쎄. 나는 말로는 표현을 잘 못해서 작은 카드에 글을 써서 고마움을 표현할 수 있을 것 같아.,Pro_03599,Pro_03599_00014,E68,S04_D02,
train-034641,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,우리 남편은 무슨 일이든 털어놓을 수 있는 사람이야. 내가 무슨 이야기를 하든 잘 들어주고 위로도 잘 해줘서 정말 고마워. 오늘 꽃다발과 함께 항상 고마웠다는 말을 전해야겠어.,Pro_08633,Pro_08633_00022,E62,S07_D02,
train-014275,train,청소년,여성,가족관계,해당없음,기쁨,신이 난,HAPPY,학교 끝나고 언니가 스테이크 사줬어! 정말 신나. 너무 맛있었어. 나도 언니를 기쁘게 해줘야겠어. 나도 언니가 좋아하는 음식을 사줄래!,Pro_01679,Pro_01679_00035,E68,S01_D02,
train-048063,train,중년,남성,건강,해당없음,상처,질투하는,ANGRY,몸이 예전 같지 않아 힘들어. 아이들한테 들어갈 돈도 늘어나는데 수입은 줄어 걱정이야. 더욱이 앞으로 상황이 나아질 것 같지 않아 더 우울하고 불안해. 생각이 너무 많아서 더 힘든 것 같아. 잠깐만 아무것도 안 하고 쉬어야겠어.,Pro_07292,Pro_07292_00013,E41,S09_D02,
train-001477,train,청년,남성,"진로,취업,직장",해당없음,불안,취약한,ANXIOUS,나에게 대학을 나오지 않았다는 게 큰 약점인 것 같아 불안해. 응. 다른 건 다 괜찮은데 그 부분이 나에게 약점으로 작용하는 것 같아서 걱정이야. 필요하다면 사이버 강의를 통해 학점을 채우거나 다른 장점을 키워야겠어.,Pro_03804,Pro_03804_00008,E33,S06_D02,
train-041600,train,노년,남성,"건강,죽음",만성질환 무,당황,혐오스러운,ANXIOUS,아버지가 돌아가셨어. 내 결혼 문제로 아버지와 의절하고 평생 아버지를 원망했었는데 이혼 후에 돌아가시니 좋은 모습을 못 보여 드려서 후회스러워. 그렇게 반대하시던 결혼을 고집스럽게 하고도 보란 듯이 행복하게 사는 모습을 보여드리지 못해서 너무 죄송해.,Pro_10668,Pro_10668_00037,E57,S11_D02,
train-027765,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,병세가 계속 심해지고 있어. 병세가 더 심해지면 이식이 필요할 수도 있어. 자식들은 내가 이식이 필요하다고 하면 꼭 도움을 주려고 할 거야. 그래서 마음이 든든해.,Pro_09773,Pro_09773_00009,E62,S04_D01,
train-028821,train,청년,남성,"연애,결혼,출산",해당없음,슬픔,비통한,SAD,소식 하나 가져왔다. 저번 주 일요일에 소개팅했거든. 그 뒤로 차단당했는지 답장이 없어. 조금 슬프네.,Pro_03673,Pro_03673_00006,E22,S05_D02,
train-017964,train,중년,남성,"재정,은퇴,노후준비",해당없음,당황,열등감,SAD,친구 녀석이 빚이 많아서 노후대비를 잘할 수 있을지 걱정이야. 어디 빚이 한두 푼이어야지. 나도 여유가 없는데 친구는 나에게 열등감을 느낀대. 친한 친구가 나에게 그런 생각을 가지고 있을지 몰랐어.,Pro_07185,Pro_07185_00026,E54,S08_D02,
train-015003,train,청년,여성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,요즘 내가 치마만 입으면 남자동료들이 내 다리만 쳐다보는 것 같아서 기분 나빠. 기분 나빴어. 다음부턴 한마디 해줘야 할 것 같은데 뭐라고 해줘야 될까? 직설적으로 얘기하는 게 좋겠어. 기분 나쁘게 다리만 쳐다보지 말라고.,Pro_05346,Pro_05346_00025,E15,S06_D02,
train-028470,train,노년,여성,대인관계,만성질환 무,기쁨,안도,CALM,공원에 우두커니 계시는 노인들 보면 참 안됐어. 혼자인 게 외로워 보이고 나는 참 다행이란 생각이 들어서. 가족들과 잘 지내고 오십년 지기 친구들도 많거든. 주변에 사람이 많아서 다행이야.,Pro_11398,Pro_11398_00002,E67,S04_D02,
train-016288,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,비통한,SAD,학교에서 괴롭힘을 당하는데 나를 도와주는 애들이 없어 너무 힘들어. 괴롭힘 당하는 것보다도 내 편이 없다는 사실이 너무 힘든 것 같아. 아무래도 어른의 힘을 빌려야겠어. 선생님께 말씀드리겠어.,Pro_01873,Pro_01873_00016,E22,S03_D02,
train-016275,train,노년,여성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,이번 설날에도 아들과 며느리는 손주들과 같이 병문안을 온다고 하여 기뻐. 설날마다 오는 아들과 며느리 손주들에게 보답을 할까 고민 중이야. 얼른 회복하여 병원에서 퇴원하여 집에서 아들과 며느리 손주들을 반기는 게 가장 좋은 방법인 것 같아.,Pro_11333,Pro_11333_00009,E62,S04_D01,
train-033233,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,남편이 이제 말수가 늘었어. 너무 다행스러워! 퇴근하고 오면 하루에 말하는 문장이 세 개 이내였어! 직장에서 일이 자꾸 꼬였는데 지금은 잘 해결이 되어서 기분이 좋아 말도 많아진 거야!,Pro_08638,Pro_08638_00006,E67,S07_D02,
train-024803,train,노년,남성,재정,만성질환 무,상처,배신당한,SAD,큰아들을 믿고 재정을 지원해줬는데 그 돈으로 시간만 보내고 있네? 너무 배신감 느낀다. 아드님이 사업을 시작한다고 해서 다 지원해 주고 있는데 전혀 일을 하지 않아. 오늘 큰아들이랑 얘기를 해봐야겠어.,Pro_10893,Pro_10893_00015,E42,S13_D02,
train-027040,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,느긋,HAPPY,직장을 그만두고 하고 싶었던 향수 공방을 차렸어. 하지만 장사가 잘 안될까 봐 고민이야. 홍보를 열심히 해야지.,Pro_08757,Pro_08757_00029,E66,S08_D02,
train-028296,train,노년,여성,재정,만성질환 무,분노,노여워하는,ANGRY,하루에도 몇 통씩 보이스피싱 전화가 오는데 어떻게 된 거야 정말! 다른 번호로 계속 와서 받으면 전부 보이스피싱이야. 일단 경찰서에 말하고 스팸 걸러주는 어플을 설치해야겠어.,Pro_12429,Pro_12429_00041,E18,S13_D02,
train-050824,train,청년,여성,"진로,취업,직장",해당없음,상처,질투하는,ANGRY,나와 같이 일하는 동기가 월급이 더 높은 것이 의심스러워. 내가 얘보다 무엇이 못났다고 돈을 적게 받는지 잘 모르겠어. 자기 개발도 하고 자격증도 따서 노력해보고 인정 못 받으면 이직을 할 거야.,Pro_05372,Pro_05372_00011,E41,S06_D02,
train-038401,train,노년,남성,"건강,죽음",만성질환 무,분노,방어적인,ANGRY,젊어서 죽으면 정말 안타까운 일이네. 내 조카가 갑자기 세상을 떠났어. 나보다 훨씬 어린 아이인데 말야. 나이 들어 죽는 거야 이치지만 그건 아니라 생각하네.,Pro_10625,Pro_10625_00056,E14,S11_D02,
train-009891,train,중년,여성,건강,해당없음,당황,한심한,SAD,사람들이 나만 보면 체중 관리를 하라고 말하는데 그런데도 먹는 걸 탐하는 나를 보면 나 자신이 너무 한심해. 나 자신과 싸움에서 내가 번번이 지고 마네.,Pro_08869,Pro_08869_00010,E58,S09_D02,ANGRY_TO_SAD_MINOR_V2
train-016849,train,노년,남성,재정,만성질환 유,기쁨,만족스러운,HAPPY,병 때문에 정년을 채우지 못했는데 생각보다 퇴직금이 많이 나와서 기뻐. 퇴직금을 어떻게 분배해서 노년에 사용해야 할지 고민 중이야. 투자 전문가를 찾아가서 자문을 받아봐야겠어.,Pro_10855,Pro_10855_00002,E64,S13_D01,
train-013708,train,청년,여성,"진로,취업,직장",해당없음,상처,질투하는,ANGRY,팀장님이 사람을 차별해서 너무 속상해. 김 대리한테는 호의적인데 나는 너무 막대하셔서 퇴사까지 생각 중이야. 이제 못 버티겠어. 퇴사해야 새 삶을 찾을 수 있을 것 같아.,Pro_05372,Pro_05372_00051,E41,S06_D02,
train-021763,train,청소년,여성,학업 및 진로,해당없음,기쁨,흥분,HAPPY,이번에 시험을 봤는데 백 점을 맞아서 만족스러워. 이번에는 공부를 신경 써서 했거든. 다음 시험도 백 점 맞으면 좋겠네. 이번처럼 열심히 반복해서 준비할 계획이야.,Pro_01796,Pro_01796_00034,E65,S02_D02,
train-039252,train,노년,여성,재정,만성질환 무,상처,배신당한,SAD,요즘 친구에게 자주 연락이 와. 그렇지가 않으니까 의심스러워. 남의 일 얘기하는 걸 좋아하는 애라서. 최근에 내가 해고를 당했거든. 그걸 꼬치꼬치 캐물어서 남들에게 얘기하려는 것 같아.,Pro_12453,Pro_12453_00019,E42,S13_D02,
train-015771,train,청소년,여성,학업 및 진로,해당없음,기쁨,만족스러운,HAPPY,오늘 내가 가고 싶었던 대학에서 합격 전화가 와서 너무 기뻐. 그 대학만 생각하면서 계속 공부했는데 합격하니까 그 동안 고생한 엄마가 생각이 나서 눈물이 났어. 엄마한테 얼른 합격했다는 소식을 전해야겠어.,Pro_01795,Pro_01795_00014,E64,S02_D02,
train-044090,train,노년,남성,"건강,죽음",만성질환 무,슬픔,눈물이 나는,SAD,경비원으로 일하는 요양원에 아내가 왔어. 아내는 점점 죽어가고 있어. 함께 있어 줘야 하는 데 그리 가까운 데도 같이 있을 시간이 많지 않아. 눈물이 나. 정원 관리사에게 부탁해서 아내가 좋아하는 꽃을 심어야겠어.,Pro_10638,Pro_10638_00002,E27,S11_D02,
train-023938,train,중년,여성,"직장, 업무 스트레스",해당없음,당황,당황,ANXIOUS,김 부장이 갑자기 자신의 업무를 나에게 떠넘겼어. 당황스럽고 화가 났어. 왜 책임감 없이 일을 떠넘기는 건지 모르겠어. 출근해서 김 부장에게 불편한 마음을 이야기해야겠어.,Pro_08981,Pro_08981_00004,E50,S10_D02,
train-001267,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,불안,ANXIOUS,집 살 때 낸 대출을 갚는 데 돈을 다 써서 노후가 불안해. 그렇지. 금리가 예전보다 낮아져서 부담은 줄었지만 그래도 원금이 많이 남아있어. 대출 상담사나 은행을 찾아가서 상담을 받아야겠어.,Pro_08721,Pro_08721_00030,E30,S08_D02,
train-008025,train,청년,여성,"진로,취업,직장",해당없음,분노,노여워하는,ANGRY,오늘 상사가 자기가 잘못한 일인데 나한테 뭐라 하더라. 너무 화가 났었어. 본인의 잘못을 나의 탓으로 돌리지 말라고 정중히 말씀드리려고 해. 그렇지? 우리 둘 다 성인인데 이성적으로 대화가 될 거라고 믿어.,Pro_05349,Pro_05349_00042,E18,S06_D02,
train-046454,train,청년,여성,"진로,취업,직장",해당없음,불안,당혹스러운,ANXIOUS,회사에서 동료들끼리 시합을 하는데 다리가 불편해서 시합 때 제대로 뛰지를 못할 것 같아. 따로 다리운동도 해봤는데 효과가 없는듯해서 아무래도 시합에 집중하기가 쉽지 않을 것 같아. 시합하는 날 에너지 음료라도 마셔서 몸에 활력을 줘서 시합에 집중할 수 있도록 해봐야겠어.,Pro_05366,Pro_05366_00068,E35,S06_D02,
train-005805,train,청년,남성,"진로,취업,직장",해당없음,불안,초조한,ANXIOUS,얼마 전 이직을 위해 새로운 회사에 면접을 보고 왔는데 오늘 발표날이라 너무 떨리네. 혼자 있으니 자꾸 생각이 많아져.,Pro_03810,Pro_03810_00024,E39,S06_D02,
train-030861,train,청년,남성,대인관계,해당없음,기쁨,만족스러운,HAPPY,요새 너무 만족스러워. 대인관계가 원만해서 그런가봐.,Pro_03595,Pro_03595_00020,E64,S04_D02,
train-046904,train,청년,여성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,같이 졸업한 친구들에 비해 올해도 내 연봉이 제일 적어 스트레스야. 내가 능력이 없나 봐. 어. 너무 연봉이 적다 보니 미래가 불안하고 능력 없어 보여서 가끔 죽고 싶은 생각도 들어. 이대로는 도저히 안 될 거 같아. 좀 더 높은 연봉을 주는 곳으로 이직을 알아보고 있어.,Pro_05346,Pro_05346_00002,E15,S06_D02,
train-030851,train,청년,남성,대인관계,해당없음,불안,불안,ANXIOUS,친구 주빈이가 학교를 안 나와. 불안해. 일단 집에라도 가봐야 겠어.,Pro_03561,Pro_03561_00034,E30,S04_D02,
train-011111,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,느긋,HAPPY,주변의 친구들도 이제 다들 결혼하네. 글쎄. 별생각 없어. 나도 때가 되면 누군가와 결혼하겠지. 하고 싶긴 하지만 급하게 서두를 필요는 없다고 생각해.,Pro_05277,Pro_05277_00050,E66,S05_D02,
train-029893,train,노년,남성,대인관계,만성질환 유,기쁨,느긋,HAPPY,나이가 들어서 몸은 아프지만 느긋하게 친구들과 지낼 수있어 정말 행복해. 건강이 안 좋으니 운동을 할 생각이야.,Pro_09777,Pro_09777_00001,E66,S04_D01,
train-009137,train,청년,여성,"연애,결혼,출산",해당없음,분노,성가신,ANGRY,어떤 남자가 계속 사귀자면서 연락하고 조금만 늦게 답해도 자기가 내 애인인 것처럼 화내. 왜 이러나 싶고 성가셔 죽겠어. 그 남자 번호랑 에스엔에스 모두 차단하려고.,Pro_05230,Pro_05230_00028,E19,S05_D02,
train-034696,train,청년,남성,대인관계,해당없음,기쁨,편안한,CALM,최근 들어 많이 바쁘게 살고 있어. 새로운 프로젝트를 맡게 되었거든. 바빠도 즐기면서 일을 하는 중이야. 팀장님이 칭찬을 정말 많이 해주셔서 부담 없이 일에 집중할 수 있거든.,Pro_03594,Pro_03594_00021,E63,S04_D02,
train-033200,train,청년,여성,대인관계,해당없음,상처,억울한,ANGRY,나에 대해 그렇게 생각하다니 억울해. 친구는 내가 험담을 했다고 오해하고 있어. 내가 그런 게 아니라고 오해라고 솔직하게 말해야겠어. 진실을 밝힐 거야. 다시 친구와 사이 좋게 지내고 싶어.,Pro_05138,Pro_05138_00012,E47,S04_D02,
train-005767,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,은퇴할 나이가 점점 가까워지면서 현실적인 문제들이 떠오르기 시작하더군. 아내가 내가 모르게 적금을 몇 개 들어서 은퇴 후에 쓸 돈을 저축했더군.,Pro_07198,Pro_07198_00010,E67,S08_D02,
train-029232,train,노년,여성,"건강,죽음",만성질환 무,불안,걱정스러운,ANXIOUS,친한 친구들이 점점 죽고 있어서 나도 걱정스러워. 자식들과 손주들을 자주 만나면 즐겁게 지낼 수 있을 것 같아.,Pro_12208,Pro_12208_00016,E37,S11_D02,
train-025626,train,노년,여성,재정,만성질환 유,기쁨,안도,CALM,당뇨로 약을 계속 먹어야 하는데 약값은 걱정하지 않아도 된다고 해서 마음이 놓여. 이 상황이 불행 중 다행이라고 생각해야 할까? 만성질환이 생겨 육체적으로는 힘들지만 재정적으로는 안도가 돼서.,Pro_12418,Pro_12418_00008,E67,S13_D01,
