sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,service_label_original,tired_heuristic_applied,tired_heuristic_reason
train-047246,train,중년,남성,"대인관계(부부, 자녀)",해당없음,슬픔,후회되는,SAD,근무 중 사고로 다리가 많이 다쳐서 퇴사하고 치료 중이야. 아들이 둘인데 생계가 걱정돼. 둘째 아들은 학원도 그만두고 첫째는 곧 졸업인데 바로 취업을 하겠다네. 애들이 안쓰러워. 고통을 참고 더 열심히 재활치료 받을 거야. 빨리 나아서 아이들에게 힘이 돼야지.,Pro_07034,Pro_07034_00006,E23,S07_D02,SAD,False,missing-fatigue-keyword
train-029812,train,중년,여성,건강,해당없음,당황,혐오스러운,ANXIOUS,중년이 되서 몸에 좋다고 개고기 먹는 친구들보면 너무 싫어. 맞아 강아지 키우고 있어. 저렇게 귀엽고 사랑스러운 동물을 먹는다는건 상상도 못할 일이지.,Pro_08868,Pro_08868_00012,E57,S09_D02,ANXIOUS,False,missing-fatigue-keyword
train-029479,train,노년,여성,재정,만성질환 유,기쁨,자신하는,HAPPY,내가 건강은 자신하지 못하지만 경제 걱정은 없어서 참 다행이야. 꼭 필요한 곳에만 쓰고 장기적으로 계획성 있게 재정을 관리하는 게 중요한 것 같아.,Pro_12420,Pro_12420_00008,E69,S13_D01,HAPPY,False,missing-fatigue-keyword
train-015298,train,노년,남성,대인관계,만성질환 유,당황,한심한,ANGRY,아내가 무릎 관절 수술을 해서 큰딸에게 좋은 휠체어 좀 알아봐 달라고 했는데 자꾸 까먹어서 당황스러워. 서둘러 아내가 탈 휠체어를 마련해야 하는데 왜 자꾸 잊는 건지 한심해. 이번에는 맡기지만 말고 같이 알아봐야겠어.,Pro_09769,Pro_09769_00015,E58,S04_D01,ANGRY,False,missing-fatigue-keyword
train-003853,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,자신하는,HAPPY,아이가 자수를 가르쳐 달라기에 허락했어. 어릴 때 취미로 많이 해서 자신 있지.,Pro_08640,Pro_08640_00006,E69,S07_D02,HAPPY,False,missing-fatigue-keyword
train-015772,train,청년,여성,"진로,취업,직장",해당없음,상처,"가난한, 불우한",TIRED,왕복 세 시간 거리를 출퇴근을 하니까 너무 힘들고 피곤해. 회사 근처에 집값이 너무 비싸니까 여기서 왕복하는데 잘못해서 버스라도 놓치면 바로 지각이야. 회사 출근 시간보다 한 시간 일찍 도착한다고 생각하고 출근해야겠어.,Pro_05376,Pro_05376_00023,E45,S06_D02,SAD,True,fatigue+physical-context
train-033965,train,청년,남성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,다음 주면 드디어 정규직으로 전환이 돼. 너무 기뻐. 안될 줄 알고 기대도 안 했는데 돼서 더욱 기뻐. 다음 주까지 어떻게 기다리지? 같이 고생한 동기들과 이 기쁨을 나누고 싶어.,Pro_03834,Pro_03834_00007,E63,S06_D02,CALM,False,missing-fatigue-keyword
train-033729,train,중년,남성,건강,해당없음,기쁨,안도,TIRED,갑자기 목덜미가 뻐근하고 눈앞이 깜깜해지는 증상을 겪었어. 무슨 병인 줄 알고 깜짝 놀랐네. 저번 주에 그랬는데 아직 병원 가기 전에 주말에 푹 쉬고 나니까 풀리더라. 아마 일하느라 피곤해서 그랬나 봐.,Pro_07318,Pro_07318_00001,E67,S09_D02,CALM,True,fatigue+physical-context
train-020150,train,중년,남성,건강,해당없음,불안,당혹스러운,ANXIOUS,요즘 정신과에서 심리상담을 받고 있는데 내가 애정결핍이 있대. 나도 내가 이런 상태인줄 몰랐는데 당혹스러워. 관련된 책들을 읽어봐야겠어.,Pro_07286,Pro_07286_00026,E35,S09_D02,ANXIOUS,False,missing-fatigue-keyword
train-038945,train,노년,여성,대인관계,만성질환 무,슬픔,마비된,TIRED,난 요즘 식욕이 없고 밤에 잠이 오지 않아 낮에도 늘 피곤한 상태여서 사람 만나기가 꺼려져. 문득 지난 세월을 돌이켜보니 모든 게 허무하게 느껴지며 늙어간다는 것이 슬퍼. 조금 더 노력해보고 개선되지 않으면 병원에 가서 약을 처방받아야겠어.,Pro_11356,Pro_11356_00011,E25,S04_D02,SAD,True,fatigue+physical-context
train-010597,train,청년,여성,"진로,취업,직장",해당없음,상처,억울한,TIRED,회사에서 야근을 자주 해서 건강이 안 좋아졌는데 직장 상사는 내가 꾀병을 부린다고 생각하는 것 같아. 응. 요즘에 정말 피곤한데 그런 오해까지 받으니까 스트레스 정말 많이 받아. 직장 상사에게 야근 횟수를 줄여 달라고 말해 봐야겠어.,Pro_05378,Pro_05378_00045,E47,S06_D02,ANGRY,True,fatigue+physical-context
train-047553,train,중년,여성,"대인관계(부부, 자녀)",해당없음,불안,회의적인,ANXIOUS,남편과 이혼한 지 세 달 정도 되었는데 아직 마음이 정리가 안 되네. 무언가를 할 힘이 안 나. 최근에는 우울증도 생긴 것 같아. 상담을 좀 받아볼까 해. 나도 누군가에게 내 이야기를 털어놓고 싶어.,Pro_08607,Pro_08607_00009,E36,S07_D02,ANXIOUS,False,missing-fatigue-keyword
train-003840,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,TIRED,매일 야근이라 너무 피곤해. 일이 많으니 마음대로 퇴근도 못 해. 건강을 신경 쓸 틈이 없네.,Pro_08963,Pro_08963_00017,E32,S10_D02,ANXIOUS,True,fatigue+physical-context
train-008160,train,청년,남성,"진로,취업,직장",해당없음,기쁨,안도,CALM,직장에서 큰 프로젝트를 잘 마쳐서 다행이야. 당분간은 편하게 지낼 수 있겠어. 집에서 자기 계발 서적 좀 읽으며 시간을 보내야겠어.,Pro_03838,Pro_03838_00018,E67,S06_D02,CALM,False,missing-fatigue-keyword
train-021875,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,기쁨,HAPPY,친구가 없어서 수학여행 가고 싶지 않았는데 옆자리 친구가 나보고 같이 다니자고 해줬어. 벌써 설레. 같이 있을 사람이 있다는 것만으로 이렇게 힘이 되는구나. 수학여행에 뭐라도 가져가야 하나? 카메라가 있으면 좋을 것 같아. 아빠한테 카메라 빌려달라고 해야지!,Pro_01911,Pro_01911_00018,E60,S03_D02,HAPPY,False,missing-fatigue-keyword
train-012881,train,청소년,남성,가족관계,해당없음,슬픔,낙담한,TIRED,시험이 끝난 날이면 하루는 놀아도 괜찮다고 하실 줄 알았는데 또 공부하러 가라고 하셨어. 하루 정도는 쉬어도 되지 않을까 했는데 바로 공부 하라니 뭔가 지치네. 부모님께 다시 잘 말씀드려봐야겠어.,Pro_00079,Pro_00079_00024,E28,S01_D02,SAD,True,fatigue+physical-context
train-001001,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,자신하는,HAPPY,우리 아들이 학교 축구 경기에서 골을 넣었다고 해서 기분이 좋아. 우리 아들은 나를 닮아서 운동을 잘하는 것 같아. 물론이지. 나도 동네 조기축구에서 주전으로 활약하고 있는걸.,Pro_07080,Pro_07080_00008,E69,S07_D02,HAPPY,False,missing-fatigue-keyword
train-013017,train,청소년,남성,학교폭력/따돌림,해당없음,슬픔,눈물이 나는,SAD,혼자 교실에 남아서 터져 나오는 눈물을 참기 위해 노력했어. 몰라. 어느 날 갑자기 친한 친구가 나랑 안 놀아 주잖아. 친한 친구랑 만나서 무엇이 문제인지 얘기를 해봐야겠어.,Pro_00318,Pro_00318_00031,E27,S03_D02,SAD,False,missing-fatigue-keyword
train-038928,train,노년,여성,대인관계,만성질환 무,불안,걱정스러운,ANXIOUS,요즘 사회문제 중에 요양원에서의 생활이 가끔 문제가 되는 것 같네. 일부 요양원 종사자들이 환자에게 가혹한 행위를 하는 모양이야. 쉬운 일은 아니겠으나 조금 더 잘 돌보아 주었으면 하는 바람이 있다네.,Pro_11368,Pro_11368_00062,E37,S04_D02,ANXIOUS,False,missing-fatigue-keyword
train-035263,train,청소년,여성,가족관계,해당없음,불안,취약한,ANXIOUS,나도 돈 많은 집에서 태어났으면 어땠을까? 그런 생각하면서 지금 당장이 너무 힘들어. 지금 이 힘든 시기를 어떻게 버텨야 할지 모르겠어. 지금 당장은 힘들지만 미래를 위해서 지금 열심히 노력해야겠어.,Pro_01644,Pro_01644_00014,E33,S01_D02,ANXIOUS,False,missing-fatigue-keyword
train-005056,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,느긋,HAPPY,내 친구가 얼마 전에 딸을 낳아서 보러 갔는데 애가 너무 귀엽더라. 결혼이나 출산은 아직 나한테는 먼 얘기야. 천천히 때가 되면 하겠지.,Pro_05277,Pro_05277_00023,E66,S05_D02,HAPPY,False,missing-fatigue-keyword
train-029242,train,노년,남성,대인관계,만성질환 유,슬픔,슬픔,SAD,오늘은 옆집 김영감이 죽어서 너무 슬퍼 나도 언제 죽을지 모르니 마음의 준비를 하고 있으려고해. 그러면 죽음이 덜 무섭게 느껴지지 않을까?,Pro_09731,Pro_09731_00020,E20,S04_D01,SAD,False,missing-fatigue-keyword
train-040908,train,노년,남성,재정,만성질환 무,분노,안달하는,TIRED,나는 이제 아무 일도 못 할 것 같아. 노동력이 완전히 상실된 기분이야. 책을 보니 글씨가 겹쳐 보이고 온종일 몸이 피곤해. 눈이 침침하고 체력이 많이 약해진 기분이야. 영양제를 복용하고 체력강화 운동해야 하는데 돈이 없어.,Pro_10867,Pro_10867_00009,E16,S13_D02,ANXIOUS,True,fatigue+physical-context
train-009575,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,아들이 취업해서 다행이야. 맞아. 목표한 기업에 들어가서 다행이야!,Pro_07078,Pro_07078_00017,E67,S07_D02,CALM,False,missing-fatigue-keyword
train-046162,train,청소년,여성,가족관계,해당없음,당황,외로운,SAD,우리 엄마는 나를 너무 과잉보호하는 것 같아. 나 좀 내버려 두면 좋겠어. 뭐만 하려고 하면 엄마가 다 대신해줘. 이러다가 혼자서는 아무것도 못 하게 될까 봐 무서워. 모르겠어. 내 마음을 누군가 알아주면 좋겠어.,Pro_01664,Pro_01664_00027,E53,S01_D02,SAD,False,missing-fatigue-keyword
train-006568,train,중년,여성,건강,해당없음,슬픔,후회되는,TIRED,요즘 부쩍 몸이 피곤해. 미리 운동해 둘 걸 그랬어.,Pro_08834,Pro_08834_00015,E23,S09_D02,SAD,True,fatigue+physical-context
train-012399,train,청년,여성,"진로,취업,직장",해당없음,불안,스트레스 받는,ANXIOUS,취업 준비하는데 심적으로 너무 힘들어. 응. 부모님 눈치도 보이고 그래. 한 번씩 노는 것도 눈치 보여 정말.,Pro_05363,Pro_05363_00038,E32,S06_D02,ANXIOUS,False,missing-fatigue-keyword
train-041476,train,노년,남성,재정,만성질환 무,슬픔,환멸을 느끼는,ANGRY,건강이 좋지 않아 일을 할 수 없게 되어 집사람이 걱정을 많이 한다네 당장 다음 달부터 생활비가 걱정이네. 어쩌다 늘그막에 이런 신세가 된 건지. 다들 각자의 문제를 해결하기 바쁘니 나도 내 문제는 알아서 해야겠지.,Pro_10880,Pro_10880_00001,E29,S13_D02,ANGRY,False,missing-fatigue-keyword
train-039356,train,노년,여성,재정,만성질환 무,상처,배신당한,SAD,노인들의 특징 중에 하나가 무엇인지 아는가? 남을 의심하는 버릇이 생긴다네. 본인의 방어능력이 부족하니 경계심에서 오는 현상이 아닐까 추측이 된다네.,Pro_12453,Pro_12453_00014,E42,S13_D02,SAD,False,missing-fatigue-keyword
train-011904,train,청년,여성,"진로,취업,직장",해당없음,분노,짜증내는,ANGRY,직장 동료가 자꾸 화장실을 더럽혀. 청소 당번이 치우기 힘들어. 저번에도 그러지 말아 달라고 부탁했는데도 계속 그래서 더 짜증 나. 그래 놓고선 자기는 청소 당번 때 아무것도 정리를 안 해.,Pro_05344,Pro_05344_00029,E13,S06_D02,ANGRY,False,missing-fatigue-keyword
train-015107,train,청년,남성,"연애,결혼,출산",해당없음,분노,악의적인,TIRED,아내가 입덧이 심해서 힘들어. 챙겨야 한다는 건 알지만 일하고 오면 피곤해 죽겠어. 밥은 고사하고 잘 움직이지도 않아. 나도 퇴근하고 오면 녹초가 되는데. 장모님이 전업주부시니까 부탁해 봐야겠어.,Pro_03666,Pro_03666_00009,E15,S05_D02,ANGRY,True,fatigue+physical-context
train-026661,train,청년,남성,"연애,결혼,출산",해당없음,상처,희생된,SAD,좋아하던 여자애가 내 친구랑 사귀는 걸 알았어. 나 혼자 접근하기 뻘쭘해서 친구랑 같이 약속을 잡곤 했는데 이렇게 될 줄이야. 이렇게 된 거 쿨하게 인정해 주고 축하해 주려고.,Pro_03697,Pro_03697_00015,E46,S05_D02,SAD,False,missing-fatigue-keyword
train-050630,train,청소년,여성,가족관계,해당없음,불안,불안,ANXIOUS,남자 친구와 싸워서 화해하고 싶은데 말을 못 하겠어. 이러다 헤어질까 봐 초조해. 다시 생각해보니 내가 잘못한 것 같아. 남자 친구에게 너무 미안해. 친구에게 진심을 담은 손편지를 써서 줘야겠어.,Pro_01641,Pro_01641_00007,E30,S01_D02,ANXIOUS,False,missing-fatigue-keyword
train-013773,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,친구가 나보다 직무를 훨씬 잘해내는 모습을 봤어. 질투가 나면서 이 일을 하고 싶은 마음이 없어졌어. 친구들과 수다를 통해 기분 전환을 해야겠어.,Pro_05385,Pro_05385_00064,E54,S06_D02,SAD,False,missing-fatigue-keyword
train-006908,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,친한 동생은 정말 내가 믿을 수 있는 사람이야. 거짓말을 절대 하지 않고 곤란한 일에도 솔직하게 말해 줘.,Pro_05153,Pro_05153_00036,E62,S04_D02,CALM,False,missing-fatigue-keyword
train-016657,train,노년,여성,대인관계,만성질환 무,기쁨,신뢰하는,CALM,최씨 할머니는 내 심정을 항상 잘 이해해줘. 최씨 할머니와 만나기로 한 날에 다른 약속이 생겼는데도 최씨 할머니는 날 이해해줬어. 맛있는 과일을 가져가서 같이 대화를 나눠야겠어.,Pro_11393,Pro_11393_00006,E62,S04_D02,CALM,False,missing-fatigue-keyword
train-022698,train,중년,남성,"대인관계(부부, 자녀)",해당없음,분노,악의적인,ANGRY,저녁은 집에 들어가서 먹고 싶지 않아. 그래서 매번 회사에서 저녁을 먹었어. 왜 저녁을 집에서 먹어야 하는지 모르겠어. 화가 나. 가족들과 집에서만 먹지 말고 외식을 한번 해야 할까 봐.,Pro_07026,Pro_07026_00030,E15,S07_D02,ANGRY,False,missing-fatigue-keyword
train-016121,train,중년,남성,건강,해당없음,기쁨,신이 난,HAPPY,일이 힘들 때 조기 축구 할 생각만 하면 힘이 나! 처음엔 건강 때문에 억지로 시작했는데 할수록 재밌어서 멤버가 더 모이면 좋겠어. 조기 축구회 홍보를 해야겠지.,Pro_07319,Pro_07319_00021,E68,S09_D02,HAPPY,False,missing-fatigue-keyword
train-028602,train,청년,여성,대인관계,해당없음,당황,남의 시선을 의식하는,TIRED,나는 회사만 다녀오면 너무 피곤해. 회사에서 타인의 시선이 너무 부담스럽고 불편해. 모두가 나의 업무실력을 비하하는 것만 같아서 타인의 눈치를 보게 돼.,Pro_05143,Pro_05143_00011,E52,S04_D02,ANXIOUS,True,fatigue+physical-context
train-040372,train,노년,여성,재정,만성질환 무,상처,배신당한,SAD,경제적으로 힘들다 보니 남을 못 믿게 되는 것 같아. 돈을 조금만 빌려달라 해도 불신이 생겨. 자꾸 회사에 잘린 친구가 전화해서 귀찮게 해. 돈 조금만 빌려달라고. 아무래도 그래야 할 것 같아.,Pro_12453,Pro_12453_00003,E42,S13_D02,SAD,False,missing-fatigue-keyword
train-040767,train,노년,남성,재정,만성질환 무,불안,혼란스러운,ANXIOUS,카드 하나 내기도 이렇게 힘들어서야. 정말 모든 것이 불안해 전에는 법인카드만 쓰다가 새로 카드 하나 만들려니 신용등급도 예전 같지 않아서. 그래도 내 앞으로 신용카드 하나는 있어야지. 은행에서도 전에는 전무님이란 호칭이 아버님으로 바뀌었어.,Pro_10885,Pro_10885_00034,E34,S13_D02,ANXIOUS,False,missing-fatigue-keyword
